ID,duration,wav,spk_id,wrd
5287-39165-0027,16.615,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0027.flac,5287,HAVE THIS EVIL REMEDIED AND THEN SHE HAD TO DETERMINE ON WHICH STEP SHE WOULD TAKE NOTHING COULD BE MORE REASONABLE THAN LUDOVIC SO AT LEAST SHE SAID TO HERSELF OVER AND OVER AGAIN BUT THEN LUDOVIC UNDERSTOOD NOTHING ABOUT SUCH MATTERS
5287-39165-0028,16.13,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0028.flac,5287,A HABIT INHERITED FROM HIS FATHER OF TAKING THE BIT BETWEEN HIS TEETH WHENEVER HE SUSPECTED INTERFERENCE DRIVE HIM GENTLY WITHOUT PULLING HIS MOUTH ABOUT AND YOU MIGHT TAKE HIM ANYWHERE ALMOST AT ANY PACE BUT A SMART TOUCH
5287-39165-0029,15.795,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0029.flac,5287,LET IT BE EVER SO SLIGHT WOULD BRING HIM ON HIS HAUNCHES AND THEN IT MIGHT BE A QUESTION WHETHER YOU COULD GET HIM ANOTHER MILE THAT DAY SO THAT ON THE WHOLE LADY LUFTON THOUGHT THAT THE OTHER PLAN WOULD BE THE BEST I HAVE NO DOUBT THAT LADY LUFTON WAS RIGHT
5287-39165-0030,16.265,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0030.flac,5287,SHE GOT FANNY UP INTO HER OWN DEN ONE AFTERNOON AND SEATED HER DISCREETLY IN AN EASY ARM CHAIR MAKING HER GUEST TAKE OFF HER BONNET AND SHOWING BY VARIOUS SIGNS THAT THE VISIT WAS REGARDED AS ONE OF GREAT MOMENT FANNY SHE SAID
5287-39165-0031,13.12,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0031.flac,5287,AND NECESSARY TO MENTION AND YET IT IS A VERY DELICATE AFFAIR TO SPEAK OF FANNY OPENED HER EYES AND SAID THAT SHE HOPED THAT NOTHING WAS WRONG NO MY DEAR I THINK NOTHING IS WRONG
5287-39165-0032,16.125,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0032.flac,5287,I HOPE SO AND I THINK I MAY SAY I'M SURE OF IT BUT THEN IT'S ALWAYS WELL TO BE ON ONE'S GUARD YES IT IS SAID FANNY WHO KNEW THAT SOMETHING UNPLEASANT WAS COMING SOMETHING AS TO WHICH SHE MIGHT PROBABLY BE CALLED UPON TO DIFFER FROM HER LADYSHIP
5287-39165-0033,14.805,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0033.flac,5287,AND INDEED LADY LUFTON HAD A WORD OR TWO TO SAY ON THAT SUBJECT ALSO ONLY NOT EXACTLY NOW A HUNTING PARSON WAS NOT AT ALL TO HER TASTE BUT THAT MATTER MIGHT BE ALLOWED TO REMAIN IN ABEYANCE FOR A FEW DAYS
5287-39165-0034,5.81,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0034.flac,5287,NOW FANNY YOU KNOW THAT WE HAVE ALL LIKED YOUR SISTER IN LAW LUCY VERY MUCH
5287-39165-0035,16.005,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0035.flac,5287,AND SHE KNEW THE REST AS WELL AS THOUGH IT HAD ALL BEEN SPOKEN I NEED HARDLY TELL YOU THAT FOR I AM SURE WE HAVE SHOWN IT YOU HAVE INDEED AS YOU ALWAYS DO AND YOU MUST NOT THINK THAT I AM GOING TO COMPLAIN CONTINUED LADY LUFTON
5287-39165-0036,14.985,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0036.flac,5287,I HOPE THERE IS NOTHING TO COMPLAIN OF SAID FANNY SPEAKING BY NO MEANS IN A DEFIANT TONE BUT HUMBLY AS IT WERE AND DEPRECATING HER LADYSHIP'S WRATH FANNY HAD GAINED ONE SIGNAL VICTORY OVER LADY LUFTON
5287-39165-0037,12.84,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0037.flac,5287,AND ON THAT ACCOUNT WITH A PRUDENCE EQUAL TO HER GENEROSITY FELT THAT SHE COULD AFFORD TO BE SUBMISSIVE IT MIGHT PERHAPS NOT BE LONG BEFORE SHE WOULD BE EQUALLY ANXIOUS TO CONQUER AGAIN
5287-39165-0038,15.82,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0038.flac,5287,WELL NO I DON'T THINK THERE IS SAID LADY LUFTON NOTHING TO COMPLAIN OF BUT A LITTLE CHAT BETWEEN YOU AND ME MAY PERHAPS SET MATTERS RIGHT WHICH OTHERWISE MIGHT BECOME TROUBLESOME IS IT ABOUT LUCY
5287-39165-0039,16.45,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0039.flac,5287,YES MY DEAR ABOUT LUCY SHE IS A VERY NICE GOOD GIRL AND A CREDIT TO HER FATHER AND A GREAT COMFORT TO US SAID FANNY I AM SURE SHE IS SHE MUST BE A VERY PLEASANT COMPANION TO YOU AND SO USEFUL ABOUT THE CHILDREN BUT
5287-39165-0040,15.365,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0040.flac,5287,AND THEN LADY LUFTON PAUSED FOR A MOMENT FOR SHE ELOQUENT AND DISCREET AS SHE ALWAYS WAS FELT HERSELF RATHER AT A LOSS FOR WORDS TO EXPRESS HER EXACT MEANING I DON'T KNOW WHAT I SHOULD DO WITHOUT HER SAID FANNY
5287-39165-0041,13.935,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0041.flac,5287,SPEAKING WITH THE OBJECT OF ASSISTING HER LADYSHIP IN HER EMBARRASSMENT BUT THE TRUTH IS THIS SHE AND LORD LUFTON ARE GETTING INTO THE WAY OF BEING TOO MUCH TOGETHER OF TALKING TO EACH OTHER TOO EXCLUSIVELY
5287-39165-0042,5.125,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0042.flac,5287,IT IS NOT THAT I SUSPECT ANY EVIL I DON'T THINK THAT I AM SUSPICIOUS BY NATURE
5287-39165-0043,13.74,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0043.flac,5287,SAID FANNY BUT THEY WILL EACH OF THEM GET WRONG IDEAS ABOUT THE OTHER AND ABOUT THEMSELVES LUCY WILL PERHAPS THINK THAT LUDOVIC MEANS MORE THAN HE DOES AND LUDOVIC WILL
5287-39165-0044,15.205,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0044.flac,5287,BUT IT WAS NOT QUITE SO EASY TO SAY WHAT LUDOVIC MIGHT DO OR THINK BUT LADY LUFTON WENT ON I AM SURE THAT YOU UNDERSTAND ME FANNY WITH YOUR EXCELLENT SENSE AND TACT LUCY IS CLEVER AND AMUSING AND ALL THAT
5287-39165-0045,7.955,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0045.flac,5287,AND LUDOVIC LIKE ALL YOUNG MEN IS PERHAPS IGNORANT THAT HIS ATTENTIONS MAY BE TAKEN TO MEAN MORE THAN HE INTENDS
5287-39165-0046,14.5,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0046.flac,5287,IF I THOUGHT IT HAD COME TO THAT I SHOULD RECOMMEND THAT SHE SHOULD BE SENT AWAY ALTOGETHER I AM SURE SHE IS NOT SO FOOLISH AS THAT I DON'T THINK THERE IS ANYTHING IN IT AT ALL LADY LUFTON I DON'T THINK THERE IS MY DEAR
5287-39165-0047,11.7400625,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0047.flac,5287,BUT STILL IT MAY BE WELL THAT YOU SHOULD JUST SAY A WORD TO HER A LITTLE MANAGEMENT NOW AND THEN IN SUCH MATTERS IS SO USEFUL BUT WHAT SHALL I SAY TO HER
5287-39165-0048,16.055,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0048.flac,5287,JUST EXPLAIN TO HER THAT ANY YOUNG LADY WHO TALKS SO MUCH TO THE SAME YOUNG GENTLEMAN WILL CERTAINLY BE OBSERVED THAT PEOPLE WILL ACCUSE HER OF SETTING HER CAP AT LORD LUFTON NOT THAT I SUSPECT HER I GIVE HER CREDIT FOR TOO MUCH PROPER FEELING
5287-39165-0049,13.875,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0049.flac,5287,AND HER PRINCIPLES ARE UPRIGHT BUT PEOPLE WILL TALK OF HER YOU MUST UNDERSTAND THAT FANNY AS WELL AS I DO FANNY COULD NOT HELP MEDITATING WHETHER PROPER FEELING EDUCATION AND UPRIGHT PRINCIPLES
5287-39165-0050,12.75,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0050.flac,5287,DID FORBID LUCY ROBARTS TO FALL IN LOVE WITH LORD LUFTON BUT HER DOUBTS ON THIS SUBJECT IF SHE HELD ANY WERE NOT COMMUNICATED TO HER LADYSHIP IT HAD NEVER ENTERED INTO HER MIND
5287-39165-0051,16.07,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0051.flac,5287,THAT A MATCH WAS POSSIBLE BETWEEN LORD LUFTON AND LUCY ROBARTS NOR HAD SHE THE SLIGHTEST WISH TO ENCOURAGE IT NOW THAT THE IDEA WAS SUGGESTED TO HER ON SUCH A MATTER SHE COULD SYMPATHIZE WITH LADY LUFTON THOUGH SHE DID NOT COMPLETELY AGREE WITH HER
5287-39165-0052,16.115,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0052.flac,5287,AS TO THE EXPEDIENCY OF ANY INTERFERENCE NEVERTHELESS SHE AT ONCE OFFERED TO SPEAK TO LUCY I DON'T THINK THAT LUCY HAS ANY IDEA IN HER HEAD UPON THE SUBJECT SAID MISSUS ROBARTS I DARE SAY NOT I DON'T SUPPOSE SHE HAS
5287-39165-0053,14.75,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0053.flac,5287,BUT YOUNG LADIES SOMETIMES ALLOW THEMSELVES TO FALL IN LOVE AND THEN TO THINK THEMSELVES VERY ILL USED JUST BECAUSE THEY HAVE HAD NO IDEA IN THEIR HEAD I WILL PUT HER ON HER GUARD IF YOU WISH IT LADY LUFTON EXACTLY MY DEAR
5287-39165-0054,12.26,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0054.flac,5287,THAT IS JUST IT PUT HER ON HER GUARD THAT IS ALL THAT IS NECESSARY SHE IS A DEAR GOOD CLEVER GIRL AND IT WOULD BE VERY SAD IF ANYTHING WERE TO INTERRUPT OUR COMFORTABLE WAY OF GETTING ON WITH HER
5287-39165-0055,14.885,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0055.flac,5287,IF LUCY WOULD PERSIST IN SECURING TO HERSELF SO MUCH OF LORD LUFTON'S TIME AND ATTENTION HER VISITS TO FRAMLEY COURT MUST BECOME LESS FREQUENT LADY LUFTON WOULD DO MUCH VERY MUCH INDEED FOR HER FRIENDS AT THE PARSONAGE
5287-39165-0056,12.51,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0056.flac,5287,BUT NOT EVEN FOR THEM COULD SHE PERMIT HER SON'S PROSPECTS IN LIFE TO BE ENDANGERED THERE WAS NOTHING MORE SAID BETWEEN THEM AND MISSUS ROBARTS GOT UP TO TAKE HER LEAVE HAVING PROMISED TO SPEAK TO LUCY
5287-39165-0057,13.845,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0057.flac,5287,YOU MANAGE EVERYTHING SO PERFECTLY SAID LADY LUFTON AS SHE PRESSED MISSUS ROBARTS HAND THAT I AM QUITE AT EASE NOW THAT I FIND YOU WILL AGREE WITH ME MISSUS ROBARTS DID NOT EXACTLY AGREE WITH HER LADYSHIP
5287-39165-0058,14.115,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0058.flac,5287,BUT SHE HARDLY THOUGHT IT WORTH HER WHILE TO SAY SO MISSUS ROBARTS IMMEDIATELY STARTED OFF ON HER WALK TO HER OWN HOME AND WHEN SHE HAD GOT OUT OF THE GROUNDS INTO THE ROAD WHERE IT MAKES A TURN TOWARDS THE PARSONAGE
5287-39165-0059,13.83,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0059.flac,5287,NEARLY OPPOSITE TO PODGENS SHOP SHE SAW LORD LUFTON ON HORSEBACK AND LUCY STANDING BESIDE HIM IT WAS ALREADY NEARLY FIVE O'CLOCK AND IT WAS GETTING DUSK BUT AS SHE APPROACHED OR RATHER
5287-39165-0060,15.815,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0060.flac,5287,AS SHE CAME SUDDENLY WITHIN SIGHT OF THEM SHE COULD SEE THAT THEY WERE IN CLOSE CONVERSATION LORD LUFTON'S FACE WAS TOWARDS HER AND HIS HORSE WAS STANDING STILL HE WAS LEANING OVER TOWARDS HIS COMPANION AND THE WHIP WHICH HE HELD IN HIS RIGHT HAND
5287-39165-0061,14.315,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0061.flac,5287,HUNG ALMOST OVER HER ARM AND DOWN HER BACK AS THOUGH HIS HAND HAD TOUCHED AND PERHAPS RESTED ON HER SHOULDER SHE WAS STANDING BY HIS SIDE LOOKING UP INTO HIS FACE WITH ONE GLOVED HAND RESTING ON THE HORSE'S NECK
5287-39165-0062,13.055,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0062.flac,5287,MISSUS ROBARTS AS SHE SAW THEM COULD NOT BUT OWN THAT THERE MIGHT BE CAUSE FOR LADY LUFTON'S FEARS BUT THEN LUCY'S MANNER AS MISSUS ROBARTS APPROACHED WAS CALCULATED TO DISSIPATE ANY SUCH FEARS
5287-39165-0063,12.43,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0063.flac,5287,AND TO PROVE THAT THERE WAS NO GROUND FOR THEM SHE DID NOT MOVE FROM HER POSITION OR ALLOW HER HAND TO DROP OR SHOW THAT SHE WAS IN ANY WAY EITHER CONFUSED OR CONSCIOUS SHE STOOD HER GROUND
5287-39165-0064,4.045,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0064.flac,5287,LORD LUFTON WANTS ME TO LEARN TO RIDE SAID SHE
5287-39165-0065,15.0300625,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0065.flac,5287,SAID FANNY NOT KNOWING WHAT ANSWER TO MAKE TO SUCH A PROPOSITION YES SAID HE THIS HORSE WOULD CARRY HER BEAUTIFULLY HE IS AS QUIET AS A LAMB AND I MADE GREGORY GO OUT WITH HIM YESTERDAY WITH A SHEET HANGING OVER HIM LIKE A LADY'S HABIT
5287-39165-0066,16.075,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0066.flac,5287,AND THE MAN GOT UP INTO A LADY'S SADDLE I THINK GREGORY WOULD MAKE A BETTER HAND OF IT THAN LUCY THE HORSE CANTERED WITH HIM AS THOUGH HE HAD CARRIED A LADY ALL HIS LIFE AND HIS MOUTH IS LIKE VELVET INDEED THAT IS HIS FAULT HE IS TOO SOFT MOUTHED
5287-39165-0067,13.95,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0067.flac,5287,I SUPPOSE THAT'S THE SAME SORT OF THING AS A MAN BEING SOFT HEARTED SAID LUCY EXACTLY YOU OUGHT TO RIDE THEM BOTH WITH A VERY LIGHT HAND THEY ARE DIFFICULT CATTLE TO MANAGE BUT VERY PLEASANT WHEN YOU KNOW HOW TO DO IT
5287-39165-0068,15.865,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0068.flac,5287,BUT YOU SEE I DON'T KNOW HOW TO DO IT SAID LUCY AS REGARDS THE HORSE YOU WILL LEARN IN TWO DAYS AND I DO HOPE YOU WILL TRY DON'T YOU THINK IT WILL BE AN EXCELLENT THING FOR HER MISSUS ROBARTS LUCY HAS GOT NO HABIT SAID MISSUS ROBARTS
5287-39165-0069,15.7,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0069.flac,5287,MAKING USE OF THE EXCUSE COMMON ON ALL SUCH OCCASIONS THERE IS ONE OF JUSTINIA'S IN THE HOUSE I KNOW SHE ALWAYS LEAVES ONE HERE IN ORDER THAT SHE MAY BE ABLE TO RIDE WHEN SHE COMES SHE WOULD NOT THINK OF TAKING SUCH A LIBERTY WITH LADY MEREDITH'S THINGS
5287-39165-0070,15.905,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0070.flac,5287,SAID FANNY ALMOST FRIGHTENED AT THE PROPOSAL OF COURSE IT IS OUT OF THE QUESTION FANNY SAID LUCY NOW SPEAKING RATHER SERIOUSLY IN THE FIRST PLACE I WOULD NOT TAKE LORD LUFTON'S HORSE IN THE SECOND PLACE I WOULD NOT TAKE LADY MEREDITH'S HABIT
5287-39165-0071,15.845,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0071.flac,5287,TOO MUCH FRIGHTENED AND LASTLY IT IS QUITE OUT OF THE QUESTION FOR A GREAT MANY OTHER VERY GOOD REASONS NONSENSE SAID LORD LUFTON A GREAT DEAL OF NONSENSE SAID LUCY LAUGHING BUT ALL OF IT OF LORD LUFTON'S TALKING
5287-39165-0072,13.725,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0072.flac,5287,BUT WE ARE GETTING COLD ARE WE NOT FANNY SO WE WILL WISH YOU GOOD NIGHT AND THEN THE TWO LADIES SHOOK HANDS WITH HIM AND WALKED ON TOWARDS THE PARSONAGE THAT WHICH ASTONISHED MISSUS ROBARTS THE MOST IN ALL THIS
5287-39165-0073,15.44,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0073.flac,5287,WAS THE PERFECTLY COLLECTED MANNER IN WHICH LUCY SPOKE AND CONDUCTED HERSELF THIS CONNECTED AS SHE COULD NOT BUT CONNECT IT WITH THE AIR OF CHAGRIN WITH WHICH LORD LUFTON RECEIVED LUCY'S DECISION MADE IT MANIFEST TO MISSUS ROBARTS
5287-39165-0074,14.195,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0074.flac,5287,THAT LORD LUFTON WAS ANNOYED BECAUSE LUCY WOULD NOT CONSENT TO LEARN TO RIDE WHEREAS SHE LUCY HERSELF HAD GIVEN HER REFUSAL IN A FIRM AND DECIDED TONE AS THOUGH RESOLVED THAT NOTHING MORE SHOULD BE SAID ABOUT IT
5287-39165-0075,10.1,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0075.flac,5287,THEY WALKED ON IN SILENCE FOR A MINUTE OR TWO TILL THEY REACHED THE PARSONAGE GATE AND THEN LUCY SAID LAUGHING CAN'T YOU FANCY ME SITTING ON THAT GREAT BIG HORSE
5287-39165-0076,15.39,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0076.flac,5287,AND HIS LORDSHIP GIVING ME MY FIRST LESSON I DON'T THINK SHE WOULD LIKE IT SAID FANNY I'M SURE SHE WOULD NOT BUT I WILL NOT TRY HER TEMPER IN THAT RESPECT SOMETIMES I FANCY THAT SHE DOES NOT EVEN LIKE SEEING LORD LUFTON TALKING TO ME
5287-39165-0077,14.54,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0077.flac,5287,SHE DOES NOT LIKE IT LUCY WHEN SHE SEES HIM FLIRTING WITH YOU THIS MISSUS ROBARTS SAID RATHER GRAVELY WHEREAS LUCY HAD BEEN SPEAKING IN A HALF BANTERING TONE AS SOON AS EVEN THE WORD FLIRTING WAS OUT OF FANNY'S MOUTH
5287-39165-0078,15.14,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0078.flac,5287,SHE HAD WISHED TO SAY SOMETHING WHICH WOULD CONVEY TO HER SISTER IN LAW AN IDEA OF WHAT LADY LUFTON WOULD DISLIKE BUT IN DOING SO SHE HAD UNINTENTIONALLY BROUGHT AGAINST HER AN ACCUSATION FLIRTING FANNY SAID LUCY
5287-39165-0079,5.095,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0079.flac,5287,STANDING STILL IN THE PATH AND LOOKING UP INTO HER COMPANION'S FACE WITH ALL HER EYES
5287-39165-0080,10.945,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0080.flac,5287,I DID NOT SAY THAT OR THAT I HAVE ALLOWED HIM TO FLIRT WITH ME I DID NOT MEAN TO SHOCK YOU LUCY WHAT DID YOU MEAN FANNY WHY JUST THIS
5287-39165-0081,14.445,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0081.flac,5287,THAT LADY LUFTON WOULD NOT BE PLEASED IF HE PAID YOU MARKED ATTENTIONS AND IF YOU RECEIVED THEM JUST LIKE THAT AFFAIR OF THE RIDING IT WAS BETTER TO DECLINE IT OF COURSE I DECLINED IT OF COURSE I NEVER DREAMT OF ACCEPTING SUCH AN OFFER
5287-39165-0082,9.475,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0082.flac,5287,GO RIDING ABOUT THE COUNTRY ON HIS HORSES WHAT HAVE I DONE FANNY THAT YOU SHOULD SUPPOSE SUCH A THING YOU HAVE DONE NOTHING DEAREST
5287-39165-0083,8.795,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0083.flac,5287,BECAUSE I WISHED TO PUT YOU ON YOUR GUARD YOU KNOW LUCY THAT I DO NOT INTEND TO FIND FAULT WITH YOU BUT YOU MAY BE SURE AS A RULE
5287-39165-0084,15.35,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0084.flac,5287,THEY THEN WALKED UP TO THE HALL DOOR IN SILENCE WHEN THEY HAD REACHED IT LUCY STOOD IN THE DOORWAY INSTEAD OF ENTERING IT AND SAID FANNY LET US TAKE ANOTHER TURN TOGETHER IF YOU ARE NOT TIRED NO I'M NOT TIRED
5287-39165-0085,14.53,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0085.flac,5287,IT WILL BE BETTER THAT I SHOULD UNDERSTAND YOU AT ONCE AND THEN THEY AGAIN MOVED AWAY FROM THE HOUSE TELL ME TRULY NOW DO YOU THINK THAT LORD LUFTON AND I HAVE BEEN FLIRTING I DO THINK THAT HE IS A LITTLE INCLINED TO FLIRT WITH YOU
5287-39165-0086,12.99,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0086.flac,5287,AND LADY LUFTON HAS BEEN ASKING YOU TO LECTURE ME ABOUT IT POOR MISSUS ROBARTS HARDLY KNEW WHAT TO SAY SHE THOUGHT WELL OF ALL THE PERSONS CONCERNED AND WAS VERY ANXIOUS TO BEHAVE WELL BY ALL OF THEM
5287-39165-0087,15.055,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0087.flac,5287,WAS PARTICULARLY ANXIOUS TO CREATE NO ILL FEELING AND WISHED THAT EVERYBODY SHOULD BE COMFORTABLE AND ON GOOD TERMS WITH EVERYBODY ELSE BUT YET THE TRUTH WAS FORCED OUT OF HER WHEN THIS QUESTION WAS ASKED SO SUDDENLY NOT TO LECTURE YOU LUCY
5287-39165-0088,13.015,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0088.flac,5287,SHE SAID AT LAST WELL TO PREACH TO ME OR TO TALK TO ME OR TO GIVE ME A LESSON TO SAY SOMETHING THAT SHALL DRIVE ME TO PUT MY BACK UP AGAINST LORD LUFTON TO CAUTION YOU DEAREST
5287-39165-0089,6.395,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0089.flac,5287,HAD YOU HEARD WHAT SHE SAID YOU WOULD HARDLY HAVE FELT ANGRY WITH LADY LUFTON WELL TO CAUTION ME
5287-39165-0090,15.775,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0090.flac,5287,ESPECIALLY WHEN THE GENTLEMAN IS VERY RICH AND A LORD AND ALL THAT SORT OF THING NOBODY FOR A MOMENT ATTRIBUTES ANYTHING WRONG TO YOU LUCY ANYTHING WRONG NO I DON'T KNOW WHETHER IT WOULD BE ANYTHING WRONG EVEN IF I WERE TO FALL IN LOVE WITH HIM
5287-39165-0091,9.22,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0091.flac,5287,I WONDER WHETHER THEY CAUTIONED GRISELDA GRANTLY WHEN SHE WAS HERE I SUPPOSE WHEN YOUNG LORDS GO ABOUT ALL THE GIRLS ARE CAUTIONED AS A MATTER OF COURSE
5287-39165-0092,15.1,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0092.flac,5287,AND THEN AGAIN THEY WERE SILENT FOR A MOMENT AS MISSUS ROBARTS DID NOT FEEL THAT SHE HAD ANYTHING FURTHER TO SAY ON THE MATTER POISON SHOULD BE THE WORD WITH ANY ONE SO FATAL AS LORD LUFTON AND HE OUGHT TO BE MADE UP OF SOME PARTICULAR COLOUR
5287-39165-0093,10.555,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0093.flac,5287,FOR FEAR HE SHOULD BE SWALLOWED IN MISTAKE YOU WILL BE SAFE YOU SEE SAID FANNY LAUGHING AS YOU HAVE BEEN SPECIALLY CAUTIONED AS TO THIS INDIVIDUAL BOTTLE AH
5287-39165-0094,5.535,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0094.flac,5287,AFTER I HAVE HAD SO MANY DOSES IT IS NO GOOD TELLING ME ABOUT IT NOW WHEN THE MISCHIEF IS DONE
5287-39165-0095,15.305,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0095.flac,5287,AND I REGARDED IT AS A MERE COMMONPLACE POWDER GOOD FOR THE COMPLEXION I WONDER WHETHER IT'S TOO LATE OR WHETHER THERE'S ANY ANTIDOTE MISSUS ROBARTS DID NOT ALWAYS QUITE UNDERSTAND HER SISTER IN LAW AND NOW SHE WAS A LITTLE AT A LOSS
5287-39165-0096,15.54,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0096.flac,5287,I DON'T THINK THERE'S MUCH HARM DONE YET ON EITHER SIDE SHE SAID CHEERILY AH YOU DON'T KNOW FANNY BUT I DO THINK THAT IF I DIE AS I SHALL I FEEL I SHALL AND IF SO I DO THINK IT OUGHT TO GO VERY HARD WITH LADY LUFTON
5287-39165-0097,15.24,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0097.flac,5287,WHY DIDN'T SHE LABEL HIM DANGEROUS IN TIME AND THEN THEY WENT INTO THE HOUSE AND UP TO THEIR OWN ROOMS IT WAS DIFFICULT FOR ANY ONE TO UNDERSTAND LUCY'S STATE OF MIND AT PRESENT AND IT CAN HARDLY BE SAID THAT SHE UNDERSTOOD IT HERSELF
5287-39165-0098,15.95,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0098.flac,5287,SHE FELT THAT SHE HAD RECEIVED A SEVERE BLOW IN HAVING BEEN THUS MADE THE SUBJECT OF REMARK WITH REFERENCE TO LORD LUFTON SHE KNEW THAT HER PLEASANT EVENINGS AT FRAMLEY COURT WERE NOW OVER AND THAT SHE COULD NOT AGAIN TALK TO HIM IN AN UNRESTRAINED TONE
5287-39165-0099,14.025,../data/librilight/librispeech_finetuning/9h/other/5287/39165/5287-39165-0099.flac,5287,AND WITHOUT EMBARRASSMENT SHE HAD FELT THE AIR OF THE WHOLE PLACE TO BE VERY COLD BEFORE HER INTIMACY WITH HIM AND NOW IT MUST BE COLD AGAIN TWO HOMES HAD BEEN OPEN TO HER FRAMLEY COURT AND THE PARSONAGE
